,0
1928,type
1929,vendor relations
1930,us federal
1931,improved efficiencies
1932,backlog grooming
1933,and sprint reviews/demos
1934,cloud based
1935,incorporating project health
1936,established standards
1937,developed best practices
1938,templates
1939,generated revenue
1940,music
1941,soonerthon
1942,big event
1943,second chance)
1944,a/p
1945,business administration
1946,listening
1947,marketing and sales
1948,online marketing
1949,quicken
1950,smp
1951,logging
1952,needs assessment
1953,self-motivated
1954,"managing
suppliers"
1955,verbal communication skills
1956,excellent written
1957,administrative support
1958,managerial
1959,office automation
1960,copiers
1961,scanner
1962,volunteer
1963,alamogordo
1964,cibolo
1965,member/volunteer
1966,member
1967,adaptiv
1968,brand management
1969,content development
1970,marketing communications
1971,marketing & sales
1972,masonry
1973,negotiations
1974,addressing customer concerns
1975,advanced problem-solving
1976,great organizational skills
1977,credit check
1978,rental history
1979,assist in sales
1980,assemble customers order
1981,napkins
1982,state       provided prompt
1983,accurate
1984,checks
1985,coupons
1986,gift certificates
1987,food stamps
1988,explorer
1989,phd
1990,routing
1991,ibm/aix
1992,as/400
1993,ca-1
1994,ca-7
1995,cics
1996,cpu
1997,dasd
1998,home office
1999,mvs
2000,ims
2001,ispf
2002,java scripts
2003,java scripting
2004,jcl
2005,jes2
2006,librarian
2007,windows 9
2008,netview
2009,omegamon
2010,os/390
2011,ibm rs/6000
2012,snmp
2013,sun
2014,telecommunication
2015,tsm
2016,tso
2017,detail oriented
2018,direct selling
2019,hematology
2020,organizing
2021,phlebotomy
2022,processing customer requests
2023,specimen collection
2024,task management
2025,locations
2026,verify the data
2027,css3
2028,support
2029,researched available solutions
2030,000 in 2004
2031,500
2032,oh and lexington
2033,including louisville
2034,ky
2035,columbus oh
2036,and dayton
2037,proctor and gamble
2038,idealist
2039,goal setter
2040,personal development
2041,political junkie
2042,cnbc
2043,humor
2044,neat
2045,spontaneous
2046,visual
2047,forward thinker
2048,bold
2049,confidence
2050,fitness
2051,optimism
2052,cool design
2053,service
2054,travel
2055,curiosity
2056,business meetings
2057,correspondence and payments
2058,quality and service
2059,liability
2060,weekly
2061,quarterly and annual
2062,the food bank
2063,lighthouse ministries
2064,for 25 years
2065,beverages
2066,maryland
2067,avid
2068,scheduling  adobe premiere
2069,script  arabic
2070,staffing  avid
2071,stories  budgeting
2072,time  content
2073,management  clients
2074,video  delivery
2075,video production  documentation
2076,videography      editing
2077,adobe premiere
2078,arabic
2079,film
2080,hebrew
2081,magic
2082,media production
2083,camera
2084,time  management
2085,video production
2086,videography
2087,analyze business practices
2088,recommend process improvement
2089,interview candidates
2090,create business plan
2091,implement business plans
2092,cold calling
2093,cloud
2094,qualifying
2095,building
2096,fy12 - 145%
2097,fy13 127%
2098,building reports
2099,extracting data
2100,gbu's
2101,product releases
2102,call quality
2103,manuals
2104,install software
2105,develop business
2106,business process re-engineering
2107,call center
2108,coach
2109,compaq
2110,data base
2111,information security 8
2112,inside sales
2113,access database
2114,microsoft exchange
2115,sales management
2116,systems engineering
2117,professional summary  experienced
2118,state       define
2119,business automation utilization
2120,major
2121,assist with escalations
2122,equipment ordering
2123,state     ·
2124,"microsoft
word                           microsoft"
2125,strategic planning  forecasting
2126,contractor
2127,clinics
2128,software
2129,brand development
2130,autotask
2131,wordpress
2132,customer stories
2133,blog
2134,emails
2135,establishing launch programs
2136,brand standards
2137,calendar
2138,targets
2139,webinars
2140,leads tracking
2141,naming
2142,product roadmap
2143,segmentation
2144,ahip
2145,amcp
2146,world at work
2147,outbound messages
2148,events
2149,>20 new events
2150,aaham
2151,peer review award
2152,facebook
2153,portal
2154,digital promotion
2155,user events
2156,market data
2157,ad words
2158,ppc
2159,ad campaign
2160,internet advertising
2161,china sourcing
2162,website consumer tools
2163,home depot
2164,lowe's
2165,hiring resources
2166,setting process
2167,branding graphics
2168,hgtv sponsorship
2169,channel partners
2170,data
2171,tradeshows
2172,financial performance
2173,bags
2174,mass merchants
2175,created brand identity
2176,worked with licensors
2177,creative
2178,displays
2179,promotional displays
2180,select sku's
2181,cost requirements
2182,market pricing
2183,created positioning
2184,redesigned products
2185,set quality standards
2186,increase reach
2187,approved media plans
2188,product sampling
2189,incentives
2190,internet marketing
2191,"customer
centric selling"
2192,creating effective promotions
2193,leadership development
2194,driving innovation
2195,writing effective copy
2196,hootsuite
2197,eloqua
2198,marketo
2199,illustrator
